Date,Close,High,Low,Open,Volume
2010-05-17,7.640375137329102,7.699281888000123,7.4447223209765845,7.654801476889356,762834800
2010-05-18,7.584475517272949,7.770510794539022,7.5213610772345,7.723325840797343,782678400
2010-05-19,7.463657855987549,7.601305994343335,7.358769135110398,7.498520713770239,1025726800
2010-05-20,7.145685195922852,7.328714997126811,7.099100534223396,7.269507286107482,1282915200
2010-05-21,7.2827324867248535,7.34825052086356,6.953037270605169,6.997216740948213,1223891200
2010-05-24,7.416170597076416,7.540595368271015,7.401143962557275,7.431799131611012,754238800
2010-05-25,7.36988639831543,7.416169291220812,7.127649773416248,7.1934679297833855,1048006400
2010-05-26,7.33652925491333,7.577564597973702,7.325709497185866,7.515953292492676,850654000
2010-05-27,7.614227294921875,7.630456925854554,7.486797847361458,7.5315784029868595,666282400
2010-05-28,7.720320224761963,7.79605690952278,7.614228515582958,7.7957567620203365,815614800
2010-06-01,7.83903169631958,7.9926084573057325,7.7828302980917945,7.804769950023127,876472800
2010-06-02,7.932806015014648,7.958351463755939,7.824008935139354,7.950537193566691,688548000
2010-06-03,7.907857894897461,7.980889232550517,7.826410389971874,7.9697685278784975,650106800
2010-06-04,7.692669868469238,7.871191006551834,7.652698089463543,7.760291329288398,758304400
2010-06-07,7.541795253753662,7.788539675596322,7.530073455175539,7.762693294314176,886942000
2010-06-08,7.493409633636475,7.6277520979259625,7.38281011613252,7.610921370192781,1000770400
2010-06-09,7.309180736541748,7.570653436368072,7.28784297072502,7.557729433783727,854630000
2010-06-10,7.528873443603516,7.542998028897417,7.2791226869434125,7.35846593976539,776356000
2010-06-11,7.619039058685303,7.629557865664832,7.434506103832246,7.460352498703896,545759200
2010-06-14,7.642180919647217,7.788544592721801,7.634066502267519,7.69267232202519,602960400
2010-06-15,7.804769992828369,7.809578771637849,7.678842906621253,7.683050588079547,585074000
2010-06-16,8.031981468200684,8.047008102238106,7.833022220670587,7.8471476097804285,783678000
2010-06-17,8.170832633972168,8.201788755307,8.099603780912435,8.132663342322413,872855200
2010-06-18,8.236949920654297,8.26490135338387,8.157306514754533,8.182251657696716,784621600
2010-06-21,8.119739532470703,8.385418198702922,8.076461316388826,8.34574656750565,776490400
2010-06-22,8.230340957641602,8.294055700216386,8.159713993712064,8.1795494126142,717262000
2010-06-23,8.14378547668457,8.254685994329648,8.051518987458754,8.252281603565873,768457200
2010-06-24,8.084573745727539,8.21080096302649,8.057524368420843,8.144681065476528,714277200
2010-06-25,8.015453338623047,8.122747262225959,7.98870489461146,8.116436138202342,549942400
2010-06-28,8.06353759765625,8.107116760912362,7.949932588776122,8.022362824166912,584948000
2010-06-29,7.698981285095215,7.9460267434689635,7.6427798718246205,7.937911525833775,1133344800
2010-06-30,7.559530735015869,7.7530793397073134,7.513848924207623,7.715210994870556,739452000
2010-07-01,7.467864513397217,7.657807313604618,7.309779881171907,7.642779875877216,1022896000
2010-07-02,7.421581268310547,7.541497406983147,7.309177644355419,7.52827245985899,693842800
2010-07-06,7.472373962402344,7.597699195341459,7.3981396157183354,7.54360201867902,615235600
2010-07-07,7.774116516113281,7.777122806364583,7.5060342344806,7.528273238525933,654556000
2010-07-08,7.756683349609375,7.901244460083455,7.660510176774704,7.888621415151451,738144400
2010-07-09,7.802665710449219,7.811080269923609,7.668623423215013,7.720617134675895,433322400
2010-07-12,7.732641696929932,7.869688714435511,7.659610358271487,7.769908938754551,562878400
2010-07-13,7.567643642425537,7.705892847511734,7.406252586493175,7.703489260215151,1190924000
2010-07-14,7.595590114593506,7.687856527218583,7.483488297168515,7.494909946347686,812047600
2010-07-15,7.557125568389893,7.723024470016564,7.432400642778761,7.460351275985452,824866000
2010-07-16,7.510539531707764,7.662914096211649,7.465758983614876,7.60911708800615,1039858400
2010-07-19,7.380704402923584,7.509937914661586,7.200981125648465,7.509937914661586,1024478000
2010-07-20,7.570346355438232,7.600701368459251,7.21330337960316,7.300159934944708,1074950800
2010-07-21,7.640974998474121,7.968865997608312,7.633762632394332,7.967062705455059,1185671200
2010-07-22,7.784633636474609,7.81408660416328,7.673132084110553,7.744360916459544,645318800
2010-07-23,7.812286853790283,7.825511001517677,7.702288396203947,7.726632448708061,533388800
2010-07-26,7.792449951171875,7.8170941465293335,7.745265000473628,7.814088658981669,420551600
2010-07-27,7.936708450317383,7.958347153511345,7.823103452849341,7.840234326950083,584771600
2010-07-28,7.842942237854004,7.994115485420554,7.821604475438018,7.924389764259663,519985200
2010-07-29,7.75728702545166,7.893732965413604,7.6968787252451225,7.835428105461627,643806800
2010-07-30,7.731439590454102,7.805072027445076,7.660811838412381,7.690566565757094,448210000
2010-08-02,7.869689464569092,7.891929271272472,7.802669094418759,7.827313291309904,428055600
2010-08-03,7.872093200683594,7.912064980433858,7.796657471143859,7.844443518355089,417653600
2010-08-04,7.903652667999268,7.942722411359615,7.823408135639761,7.899444984322454,420375200
2010-08-05,7.8651838302612305,7.909664258620753,7.830621112928626,7.866085075566557,289097200
2010-08-06,7.816793918609619,7.858869941310586,7.742859728231215,7.807476506041036,444897600
2010-08-09,7.866683006286621,7.878704955742242,7.8011649868201705,7.858567789137406,303128000
2010-08-10,7.796354293823242,7.8276113547374155,7.740453045106038,7.8095784349792385,451920000
2010-08-11,7.519258975982666,7.684557621065967,7.507838923064851,7.675842106330375,620054400
2010-08-12,7.567346096038818,7.606716789236151,7.396938519671212,7.414069401830906,534920400
2010-08-13,7.48649787902832,7.570048017858625,7.486196929033494,7.563135798377457,354869200
2010-08-16,7.442619800567627,7.513848657146438,7.411963825214643,7.440816507899804,318430000
2010-08-17,7.572754859924316,7.652699232408911,7.489504049507316,7.515952342832642,422640400
2010-08-18,7.605812072753906,7.653899066474591,7.56103151629234,7.584474316966166,339696000
2010-08-19,7.509939193725586,7.6181343184174475,7.473874152161632,7.598899201565607,426706000
2010-08-20,7.50272798538208,7.631359652807455,7.483492863504069,7.49521466716521,384230000
2010-08-23,7.3873186111450195,7.573654815171626,7.370789634431916,7.5673436929696525,414041600
2010-08-24,7.21090030670166,7.303165952166792,7.172430874204173,7.293249048497835,602565600
2010-08-25,7.299858570098877,7.332918920414127,7.128850808309216,7.154096091471415,596867600
2010-08-26,7.221418857574463,7.385815385435071,7.221418857574463,7.376798924415315,466505200
2010-08-27,7.261688232421875,7.291442138800333,7.079559816472039,7.2655957649952185,548391200
2010-08-30,7.288139820098877,7.385816151612366,7.233440753437992,7.235845143292682,383289200
2010-08-31,7.306173324584961,7.350052640386553,7.223524423095698,7.268605131386773,420786800
2010-09-01,7.523463726043701,7.5574245265279645,7.401744307166001,7.43750839991314,697037600
2010-09-02,7.578763484954834,7.578763484954833,7.470568351053795,7.551413952119853,415427600
2010-09-03,7.777120590209961,7.777420737629501,7.648789110093242,7.666521081309059,520788800
2010-09-07,7.74827241897583,7.799965212611291,7.701387604081444,7.713108607171643,342557600
2010-09-08,7.901848316192627,7.946027785078968,7.7870402820332565,7.807477600010723,526551200
2010-09-09,7.906354904174805,8.01004141286722,7.901847074243262,7.965561803444792,438575200
2010-09-10,7.916576862335205,7.949336288101181,7.85616774289174,7.9099647871542675,387542400
2010-09-13,8.025671005249023,8.062938252198451,7.987202365688461,7.989004855871901,388780000
2010-09-14,8.05632209777832,8.08968179234187,7.979984349833283,8.000721804306005,408150400
2010-09-15,8.121238708496094,8.126048289000364,8.049709741240125,8.059628247072306,429368800
2010-09-16,8.312085151672363,8.3150906388016,8.09960242810174,8.12184303285808,652103200
2010-09-17,8.276018142700195,8.35385822697518,8.225226631006779,8.345743013174301,634477200
2010-09-20,8.512246131896973,8.528775908967443,8.290446008682359,8.297358227447615,658677600
2010-09-21,8.528480529785156,8.636074626005229,8.499027540770054,8.531185871092237,668074400
2010-09-22,8.648088455200195,8.655000671985142,8.487598707094199,8.496615165422178,585289600
2010-09-23,8.683257102966309,8.798665437246246,8.59549925892858,8.605416968292174,786116800
2010-09-24,8.785439491271973,8.82180548820537,8.732244369659815,8.778828221405325,649488000
2010-09-27,8.750575065612793,8.857868139577738,8.746067236508344,8.83532819152227,482834800
2010-09-28,8.621343612670898,8.768909430560885,8.26490163984933,8.768909430560885,1035042400
2010-09-29,8.636670112609863,8.710002389877694,8.595496144771197,8.632462430836583,469644000
2010-09-30,8.527876853942871,8.715715423892256,8.452741265456428,8.685661349004366,673391600
2010-10-01,8.490909576416016,8.612929166032385,8.455745771843421,8.600005970281233,448142800
2010-10-04,8.374300003051758,8.502329767608234,8.348151858549219,8.463260032207794,435302000
2010-10-05,8.683860778808594,8.699187567298361,8.469873997149616,8.475284679315184,501967200
2010-10-06,8.691370964050293,8.775523019559895,8.57325809932251,8.70339291556123,670868800
2010-10-07,8.692270278930664,8.73013861175127,8.622845537115039,8.725930930045289,408399600
2010-10-08,8.838033676147461,8.850956869996926,8.715713957029655,8.767105782437234,658403200
2010-10-11,8.876805305480957,8.933307676024718,8.85396520228267,8.858172885384167,427753200
2010-10-12,8.972371101379395,9.001223762623445,8.7905428372288,8.878301410113744,558544000
2010-10-13,9.020466804504395,9.07516508935943,9.010248143749678,9.022270097578756,630092400
2010-10-14,9.08568000793457,9.090487984449492,9.028275609313999,9.067045989123026,435296400
2010-10-15,9.45925235748291,9.467066623069664,9.163819830100374,9.239856638900065,922194000
2010-10-18,9.557234764099121,9.58728804284712,9.445733151478665,9.57136015822547,1093010800
2010-10-19,9.301468849182129,9.430100485490474,9.016856045527945,9.118439100772061,1232784000
2010-10-20,9.332727432250977,9.444529171314672,9.222729788408872,9.286744672503845,721624400
2010-10-21,9.302372932434082,9.459255378967624,9.220625271404025,9.387726376199684,551460000
2010-10-22,9.240760803222656,9.317999824423197,9.205597803826313,9.288846997398855,372778000
2010-10-25,9.281936645507812,9.36488570829521,9.26991469327767,9.289450766918414,392462000
2010-10-26,9.25819206237793,9.308983593411723,9.186061170472758,9.222728115145655,392929600
2010-10-27,9.251581192016602,9.313792780216772,9.184560021029196,9.24617131423106,399002800
2010-10-28,9.173742294311523,9.256691357177955,9.043307322624312,9.255188211880991,551051200
2010-10-29,9.045705795288086,9.192971416836379,9.042399359024637,9.143382095682322,430511200
2010-11-01,9.141883850097656,9.18456097675774,9.082376793331349,9.082977890925626,423889200
2010-11-02,9.297563552856445,9.322508700245676,9.226636448615775,9.226636448615775,433930000
2010-11-03,9.400948524475098,9.403352914143483,9.27261703479141,9.357970460419324,508348400
2010-11-04,9.56534194946289,9.622745530348839,9.467965804591268,9.480588846249852,642488000
2010-11-05,9.531084060668945,9.604416352466174,9.519664010412043,9.556931253825939,361253200
2010-11-08,9.575865745544434,9.610427650032367,9.519964477281501,9.533188623061285,281758400
2010-11-09,9.499528884887695,9.656412146719825,9.452043780049241,9.648898025531324,383544000
2010-11-10,9.558131217956543,9.58037101829762,9.423487813560486,9.516355351661986,384227200
2010-11-11,9.516656875610352,9.569251690858307,9.444525994878067,9.467066744631932,361284000
2010-11-12,9.257590293884277,9.512149050122614,9.125352864868685,9.497122416101142,795846800
2010-11-15,9.227840423583984,9.333030108918056,9.204698564405112,9.270517555898248,403606000
2010-11-16,9.064042091369629,9.244667472100831,8.995818730462709,9.188165913445488,657650000
2010-11-17,9.03128433227539,9.136173044659467,8.948935573953147,9.052321943746474,479449600
2010-11-18,9.269613265991211,9.30688051022607,9.157211238291532,9.172538021468682,494491200
2010-11-19,9.21851921081543,9.268709637741523,9.173738660255003,9.255786445467923,384843200
2010-11-22,9.417779922485352,9.417779922485352,9.192674140226508,9.217017383551703,393075200
2010-11-23,9.27862548828125,9.369390378922391,9.213408436935854,9.330319054046054,519447600
2010-11-24,9.461061477661133,9.479094409354436,9.369396883754701,9.376909401493066,413725200
2010-11-26,9.467068672180176,9.548215227309345,9.405157236504843,9.429200333288787,237585600
2010-11-29,9.523274421691895,9.541606699473206,9.358276698856606,9.482099626619094,445785200
2010-11-30,9.351360321044922,9.447834461810205,9.34294495618896,9.423189464732033,501858000
2010-12-01,9.509146690368652,9.549719575186847,9.467070660260788,9.475185076717723,461750800
2010-12-02,9.561738967895508,9.587284405646665,9.463761688895477,9.543104946999398,462837200
2010-12-03,9.54040241241455,9.576767611867988,9.507342848353797,9.527479215830818,342092800
2010-12-06,9.621846199035645,9.6873642041778,9.569851680274391,9.576463751029376,448481600
2010-12-07,9.563543319702148,9.737255686293995,9.560838782152013,9.731546463702998,391454000
2010-12-08,9.64769458770752,9.647995537732378,9.530483782159143,9.60621966161499,321935600
2010-12-09,9.610128402709961,9.692476365179125,9.587887791815234,9.681357263532012,294151200
2010-12-10,9.63416862487793,9.64889511020834,9.575261881023032,9.606819093892915,262511200
2010-12-13,9.667526245117188,9.769411030726886,9.647390689948013,9.748673575741972,439815600
2010-12-14,9.626055717468262,9.693677983114577,9.587285329585686,9.66933393538057,351008000
2010-12-15,9.628154754638672,9.707497174959913,9.592990970804196,9.617334202843889,417312000
2010-12-16,9.654905319213867,9.695779137465944,9.620343424555527,9.650096540297953,322030800
2010-12-17,9.635674476623535,9.671138431368478,9.62425362258472,9.666329650720556,386929200
2010-12-20,9.683758735656738,9.715015803598659,9.564143551166154,9.665425664380544,385610400
2010-12-21,9.74356746673584,9.749277491775418,9.678951491182547,9.707502418913826,256354000
2010-12-22,9.772419929504395,9.789250660677805,9.724032781180991,9.748376830361527,265921600
2010-12-23,9.725537300109863,9.772121162387876,9.712614102400066,9.76761333145352,223157200
2010-12-27,9.7579927444458,9.78083444906251,9.663021748639572,9.702994330452134,249816000
2010-12-28,9.781736373901367,9.817500470302688,9.769414276779342,9.794959715980278,175924000
2010-12-29,9.776325225830078,9.811188072743029,9.770614399223128,9.804275051327588,163139200
2010-12-30,9.727336883544922,9.782936386489201,9.709003814184946,9.782035141659431,157494400
2010-12-31,9.694275856018066,9.72192552957233,9.65670767564416,9.705996852223333,193508000
2011-01-03,9.904958724975586,9.925696188059574,9.76280277350813,9.786845871671177,445138400
2011-01-04,9.956647872924805,9.993013052726198,9.862277209803281,9.99120976097739,309080800
2011-01-05,10.03809642791748,10.048315083895586,9.902852720693234,9.904355865486055,255519600
2011-01-06,10.029984474182129,10.075666279861002,10.005039328791659,10.0597375971177,300428800
2011-01-07,10.101810455322266,10.108722673252766,9.97498132808848,10.037794794383888,311931200
2011-01-10,10.292057991027832,10.315499994617841,10.13337223916696,10.18326173431153,448560000
2011-01-11,10.26771354675293,10.367492525423907,10.202495669316294,10.365088937865638,444108000
2011-01-12,10.351263999938965,10.351564949999332,10.278533599483456,10.316101797419183,302590400
2011-01-13,10.389130592346191,10.41798327166511,10.3341321787279,10.37350286024847,296780400
2011-01-14,10.473283767700195,10.473283767700195,10.351865272571668,10.395443641204754,308840000
2011-01-18,10.237959861755371,10.361482606440227,9.797665913001165,9.903456680219014,1880998000
2011-01-19,10.18355655670166,10.476884782738349,10.12465063310844,10.469370666081629,1135612800
2011-01-20,9.99842643737793,10.167330811135768,9.921487567489665,10.111129402371033,764789200
2011-01-21,9.819304466247559,10.064546638893571,9.816599126116369,10.031186127498307,754401200
2011-01-24,10.141786575317383,10.141786575317383,9.819304571011704,9.82381320376732,574683200
2011-01-25,10.260499000549316,10.261701998061335,10.055229424410749,10.108125200938229,546868000
2011-01-26,10.334132194519043,10.386727020807816,10.263505246161749,10.307383757626269,506875600
2011-01-27,10.314897537231445,10.359377950709554,10.30347748700513,10.332028415104313,285026000
2011-01-28,10.101211547851562,10.350662194966027,10.02397332802575,10.34374997498785,592057200
2011-01-31,10.19798755645752,10.219627068385662,10.047116083181319,10.092196794631386,377246800
2011-02-01,10.369598388671875,10.388231612261128,10.247878930124262,10.257496491994088,426633200
2011-02-02,10.348258972167969,10.376208805249659,10.325117117091631,10.352166507622494,258955200
2011-02-03,10.321810722351074,10.345854625145682,10.174845977919654,10.332630478608648,393797600
2011-02-04,10.413774490356445,10.419785464580247,10.323912432043773,10.327819164022609,321840400
2011-02-07,10.57546615600586,10.616639321817683,10.448035914047521,10.455549230325596,485021600
2011-02-08,10.675246238708496,10.684863798178204,10.583581683879515,10.629564436294054,381040800
2011-02-09,10.76420783996582,10.789453935406076,10.665330108358352,10.674946865992677,482745200
2011-02-10,10.655410766601562,10.81950716402329,10.458855908680297,10.74106595136052,928550000
2011-02-11,10.724837303161621,10.753388231498999,10.625357670152955,10.661723668766625,367572800
2011-02-14,10.7948579788208,10.80387363474231,10.720624477211071,10.723028866132278,310416400
2011-02-15,10.816500663757324,10.818604906105556,10.7458737194949,10.7951621054823,284174800
2011-02-16,10.91357707977295,10.96677219978962,10.834533965889026,10.84354962544891,481157600
2011-02-17,10.768416404724121,10.82762331055697,10.714919524441944,10.736859986638681,530583200
2011-02-18,10.535797119140625,10.804481304303852,10.50454004647306,10.780738352294252,816057200
2011-02-22,10.176645278930664,10.380713409921896,10.14989765136339,10.283037099465144,872555600
2011-02-23,10.297165870666504,10.357874309036134,10.176647831287767,10.181457413699913,671854400
2011-02-24,10.304980278015137,10.373203644985685,10.169436394183933,10.339242837785442,499900800
2011-02-25,10.463668823242188,10.471783240317905,10.362686824802841,10.376511268334271,380018800
2011-02-28,10.615434646606445,10.670733985567013,10.552621191158378,10.556227774464459,403074000
2011-03-01,10.498229026794434,10.690876379948309,10.449240779681475,10.68336306174983,456136800
2011-03-02,10.582680702209473,10.649701872713793,10.470878969714413,10.517763774317737,602590800
2011-03-03,10.806285858154297,10.813198079534239,10.696888498650445,10.73505779634595,500788400
2011-03-04,10.819507598876953,10.828223111182368,10.751885335307295,10.82161103881733,453266800
2011-03-07,10.680059432983398,10.869701333980435,10.558339963645935,10.861586114166627,546123200
2011-03-08,10.692076683044434,10.74136587148075,10.58658608675369,10.66653044265,356316800
2011-03-09,10.593194961547852,10.662019395097994,10.536994373188811,10.659915153388454,453306000
2011-03-10,10.418888092041016,10.512056629247297,10.36569215009173,10.492520552987639,507539200
2011-03-11,10.578770637512207,10.58868914560929,10.368693120920462,10.378610023951099,471080400
2011-03-14,10.625956535339355,10.7137151495638,10.558335085027045,10.614535684883688,435957200
2011-03-15,10.38161849975586,10.454048743408135,10.221429624673105,10.281537770631843,721081200
2011-03-16,9.918179512023926,10.308583822379104,9.805476565418479,10.278529756786531,1162011200
2011-03-17,10.057332992553711,10.206702097236441,9.937717007797737,10.123151156888635,659422400
2011-03-18,9.938016891479492,10.164324858564061,9.917880528738284,10.132166547161448,753214000
2011-03-21,10.197386741638184,10.210610085649677,10.075967440053013,10.097907902632986,409402000
2011-03-22,10.254488945007324,10.297166870575824,10.192577503122713,10.295363577946167,325922800
2011-03-23,10.194080352783203,10.225035671561585,10.096704158671054,10.19678489038258,372996400
2011-03-24,10.367791175842285,10.39874729013976,10.18416033725409,10.274022390665314,404712000
2011-03-25,10.56524658203125,10.580874310632934,10.429400988227755,10.46095819790656,448910000
2011-03-28,10.532186508178711,10.648797792377826,10.532186508178711,10.613633997654567,309355200
2011-03-29,10.547816276550293,10.547816276550293,10.400551416947982,10.448637606907933,352900800
2011-03-30,10.477789878845215,10.545412940948143,10.442025784240826,10.53819896898874,329406000
2011-03-31,10.474184036254883,10.512953617896535,10.400551605121523,10.40956726431882,274019200
2011-04-01,10.355470657348633,10.566752024401888,10.317602315636861,10.55232648627047,418661600
2011-04-04,10.25418472290039,10.356669806962055,10.170333655274082,10.347954297315301,460084800
2011-04-05,10.185067176818848,10.286049186141252,10.09821056264449,10.127964498506875,482731200
2011-04-06,10.159517288208008,10.335634844391318,10.13246870303402,10.255090186373959,402539200
2011-04-07,10.160721778869629,10.23134793717278,10.099109676860067,10.161322073929067,373447200
2011-04-08,10.069957733154297,10.222933460459354,10.036598020262323,10.216021239348438,377535200
2011-04-11,9.941927909851074,10.088290772158174,9.918485904280217,10.03990361564042,398946800
2011-04-12,9.990012168884277,10.02998394738724,9.923892248811184,9.932607760978994,425639200
